zip_code,offense_type,latitude,longitude
78701,BURGLARY OF VEHICLE,30.27034086,-97.73582536
78753,THEFT,30.3508038,-97.70834566
78753,FAMILY DISTURBANCE,30.35804837,-97.68707066
78753,CRIMINAL MISCHIEF,30.37774224,-97.6764808
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26797616,-97.737619
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19901395,-97.73936421
78753,THEFT,30.4052639,-97.67189559
78741,THEFT,30.23460535,-97.72295433
78744,FAMILY DISTURBANCE,30.18782573,-97.76131607
78753,BURGLARY OF VEHICLE,30.41554401,-97.67477248
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26797616,-97.737619
78745,BURGLARY OF VEHICLE,30.22421645,-97.76741591
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23581427,-97.72262391
78758,FAMILY DISTURBANCE,30.38616589,-97.7059554
78741,BURGLARY OF VEHICLE,30.23015315,-97.73258287
78723,FAMILY DISTURBANCE,30.32078038,-97.69586313
78745,FAMILY DISTURBANCE,30.18860276,-97.7791099
78745,BURGLARY OF VEHICLE,30.18703535,-97.78036385
78741,BURGLARY OF VEHICLE,30.22899132,-97.72063244
78745,THEFT,30.2268757,-97.78461889
78741,CRIMINAL MISCHIEF,30.24518195,-97.73032812
78741,BURGLARY OF VEHICLE,30.23015315,-97.73258287
78744,BURGLARY OF VEHICLE,30.21463049,-97.75080439
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.20148902,-97.7629471
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19284745,-97.76746698
78741,THEFT,30.24250177,-97.72809745
78744,FAMILY DISTURBANCE,30.21151688,-97.71732405
78741,BURGLARY OF VEHICLE,30.22823533,-97.73294807
78753,FAMILY DISTURBANCE,30.35225082,-97.69282075
78741,THEFT,30.22870646,-97.74303252
78745,FAMILY DISTURBANCE,30.21903307,-97.76718941
78753,BURGLARY OF VEHICLE,30.39195864,-97.65780194
78758,FAMILY DISTURBANCE,30.37331087,-97.71134277
78758,FAMILY DISTURBANCE,30.37331087,-97.71134277
78704,BURGLARY OF VEHICLE,30.26277828,-97.75274503
78701,BURGLARY OF VEHICLE,30.28081191,-97.74359588
78758,FAMILY DISTURBANCE,30.38053842,-97.69535799
78704,THEFT,30.24859465,-97.75041555
78744,FAMILY DISTURBANCE,30.19754361,-97.7608199
78753,BURGLARY OF VEHICLE,30.37632545,-97.68510994
78744,BURGLARY OF VEHICLE,30.18811094,-97.74462738
78744,FAMILY DISTURBANCE,30.17940805,-97.76136602
78701,BURGLARY OF VEHICLE,30.2806894,-97.74556391
78702,BURGLARY OF VEHICLE,30.27696426,-97.71787003
78752,FAMILY DISTURBANCE,30.32755039,-97.69098571
78741,THEFT,30.23017696,-97.73118228
78753,BURGLARY OF VEHICLE,30.40110718,-97.67517059
78741,THEFT,30.23297487,-97.72378708
78741,BURGLARY OF VEHICLE,30.23496305,-97.7183772
78704,FAMILY DISTURBANCE,30.24184309,-97.7575428
78759,BURGLARY OF VEHICLE,30.38226708,-97.74089334
78702,CRIMINAL MISCHIEF,30.26520925,-97.73232606
78759,BURGLARY OF VEHICLE,30.38417754,-97.74574641
78704,THEFT,30.23489373,-97.76469965
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26212698,-97.73372396
78759,BURGLARY OF VEHICLE,30.38417754,-97.74574641
78745,BURGLARY OF VEHICLE,30.20275452,-97.7942572
78704,THEFT,30.23829084,-97.75459354
78723,CRIMINAL MISCHIEF,30.30787722,-97.67000096
78744,FAMILY DISTURBANCE,30.19615222,-97.6971472
78701,BURGLARY OF VEHICLE,30.27124379,-97.74306673
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22486976,-97.69573312
78701,THEFT,30.26405481,-97.74186235
78752,FAMILY DISTURBANCE,30.32935637,-97.71358674
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.17112854,-97.75720871
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19456752,-97.75957571
78702,FAMILY DISTURBANCE,30.26911098,-97.71122599
78702,BURGLARY OF VEHICLE,30.25254153,-97.71815775
78704,THEFT,30.2474365,-97.74999353
78744,FAMILY DISTURBANCE,30.19352974,-97.73610474
78759,BURGLARY OF VEHICLE,30.39551177,-97.75025205
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37212829,-97.70087254
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35643762,-97.68685162
78741,THEFT,30.22146491,-97.72690401
78701,THEFT,30.265062,-97.73862887
78704,FAMILY DISTURBANCE,30.23684826,-97.75493298
78701,CRIMINAL MISCHIEF,30.26533133,-97.7466441
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36868665,-97.68386381
78702,FAMILY DISTURBANCE,30.28043688,-97.71727842
78741,BURGLARY OF VEHICLE,30.2316152,-97.73645832
78704,BURGLARY OF VEHICLE,30.22235873,-97.74888756
78741,THEFT,30.22146491,-97.72690401
78704,THEFT,30.23829084,-97.75459354
78702,FAMILY DISTURBANCE,30.26528274,-97.6962291
78741,THEFT,30.23142098,-97.74139823
78744,BURGLARY OF VEHICLE,30.21310862,-97.75171275
78701,THEFT,30.26922497,-97.74265512
78753,THEFT,30.37694541,-97.67558918
78758,CRIMINAL MISCHIEF,30.35465196,-97.70433696
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.26065781,-97.77193487
78702,FAMILY DISTURBANCE,30.27394366,-97.71339206
78741,THEFT,30.22819494,-97.74385072
78741,THEFT,30.23291958,-97.72904326
78753,FAMILY DISTURBANCE,30.35557234,-97.6841067
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.22692477,-97.7706758
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.29999129,-97.70850426
78758,THEFT,30.36448889,-97.71611497
78704,CRIMINAL MISCHIEF,30.24857826,-97.74878453
78745,BURGLARY OF VEHICLE,30.19818386,-97.76915533
78702,THEFT,30.26449217,-97.72830249
78753,FAMILY DISTURBANCE,30.38978843,-97.65120925
78758,FAMILY DISTURBANCE,30.35831527,-97.71508367
78745,BURGLARY OF VEHICLE,30.20030219,-97.78613368
78701,THEFT,30.27002311,-97.75044743
78745,FAMILY DISTURBANCE,30.22067283,-97.77560477
78704,BURGLARY OF VEHICLE,30.2460921,-97.7509735
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35344805,-97.70638675
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19029582,-97.73328214
78745,THEFT,30.21377697,-97.8292793
78759,BURGLARY OF VEHICLE,30.38417754,-97.74574641
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.26172447,-97.758191
78744,FAMILY DISTURBANCE,30.16358782,-97.77878351
78745,THEFT,30.19759625,-97.78794958
78704,BURGLARY OF VEHICLE,30.24663332,-97.75230851
78741,FAMILY DISTURBANCE,30.21993469,-97.74189647
78741,BURGLARY OF VEHICLE,30.23870916,-97.73162074
78758,FAMILY DISTURBANCE,30.37212829,-97.70087254
78745,BURGLARY OF VEHICLE,30.19818386,-97.76915533
78744,CRIMINAL MISCHIEF,30.1781905,-97.75593782
78741,THEFT,30.23206608,-97.73739957
78701,THEFT,30.26857033,-97.7402044
78744,THEFT,30.1934797,-97.75731562
78723,THEFT,30.31639298,-97.70614968
78723,CRIMINAL MISCHIEF,30.31950763,-97.70594123
78701,CRIMINAL MISCHIEF,30.27058401,-97.74144944
78753,THEFT,30.3391525,-97.69116892
78701,THEFT,30.26797616,-97.737619
78753,THEFT,30.39784803,-97.66153475
78748,FAMILY DISTURBANCE,30.18124506,-97.81978974
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.20146436,-97.79965799
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.2656184,-97.71003446
78758,FAMILY DISTURBANCE,30.37196314,-97.70100075
78723,FAMILY DISTURBANCE,30.31066814,-97.68829704
78741,BURGLARY OF VEHICLE,30.2316152,-97.73645832
78702,BURGLARY OF VEHICLE,30.25955661,-97.71137775
78753,FAMILY DISTURBANCE,30.34950001,-97.69667616
78748,FAMILY DISTURBANCE,30.17625691,-97.83359743
78744,BURGLARY OF VEHICLE,30.160747,-97.73304211
78745,BURGLARY OF VEHICLE,30.2026404,-97.77030675
78753,FAMILY DISTURBANCE,30.407014,-97.66862336
78744,BURGLARY OF VEHICLE,30.1793781,-97.77579561
78741,FAMILY DISTURBANCE,30.22186256,-97.73483299
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23255819,-97.73196698
78745,BURGLARY OF VEHICLE,30.2026404,-97.77030675
78744,CRIMINAL MISCHIEF,30.19464292,-97.75990614
78702,FAMILY DISTURBANCE,30.2670926,-97.71635677
78702,THEFT,30.2634208,-97.72728266
78758,FAMILY DISTURBANCE,30.40949012,-97.69956669
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.344537,-97.70156523
78753,THEFT,30.34784295,-97.69968967
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.161552,-97.77916648
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.2173964,-97.73349638
78702,THEFT,30.25951142,-97.72371301
78702,FAMILY DISTURBANCE,30.26303021,-97.73445688
78759,BURGLARY OF VEHICLE,30.41575816,-97.745527
78744,BURGLARY OF VEHICLE,30.21270068,-97.70515709
78748,FAMILY DISTURBANCE,30.17934983,-97.82201695
78759,BURGLARY OF VEHICLE,30.41575816,-97.745527
78753,FAMILY DISTURBANCE,30.35353289,-97.69270637
78741,CRIMINAL MISCHIEF,30.23294519,-97.72800367
78701,THEFT,30.26714862,-97.73668436
78701,BURGLARY OF VEHICLE,30.25804635,-97.73824396
78741,THEFT,30.23581427,-97.72262391
78758,FAMILY DISTURBANCE,30.37065386,-97.71969052
78701,THEFT,30.26592164,-97.73544681
78701,BURGLARY OF VEHICLE,30.27850272,-97.74610102
78759,BURGLARY OF VEHICLE,30.41575816,-97.745527
78741,FAMILY DISTURBANCE,30.22645832,-97.69380842
78759,BURGLARY OF VEHICLE,30.39624305,-97.74955349
78704,CRIMINAL MISCHIEF,30.23691831,-97.77048347
78758,BURGLARY OF VEHICLE,30.37102725,-97.70190175
78704,CRIMINAL MISCHIEF,30.26085944,-97.7585309
78702,FAMILY DISTURBANCE,30.27037066,-97.7245665
78748,FAMILY DISTURBANCE,30.18048236,-97.83802125
78702,THEFT,30.26574175,-97.72361747
78748,FAMILY DISTURBANCE,30.15028208,-97.79551846
78753,FAMILY DISTURBANCE,30.39588724,-97.67970244
78745,BURGLARY OF VEHICLE,30.21714425,-97.82806147
78758,THEFT,30.38769836,-97.70517445
78753,FAMILY DISTURBANCE,30.37111089,-97.67474763
78745,FAMILY DISTURBANCE,30.21037104,-97.77798966
78702,THEFT,30.25479939,-97.71142139
78753,FAMILY DISTURBANCE,30.34978155,-97.70355638
78741,THEFT,30.22935836,-97.72771402
78744,THEFT,30.21529713,-97.74336678
78741,THEFT,30.23178857,-97.71888757
78758,THEFT,30.40007896,-97.72693922
78759,CRIMINAL MISCHIEF,30.38956258,-97.73879368
78702,FAMILY DISTURBANCE,30.26536735,-97.72036093
78759,BURGLARY OF VEHICLE,30.3885533,-97.74124779
78753,BURGLARY OF VEHICLE,30.38044928,-97.65429552
78748,THEFT,30.16548757,-97.78952006
78701,THEFT,30.27036046,-97.75040038
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26494032,-97.74975646
78741,FAMILY DISTURBANCE,30.22642499,-97.72791034
78704,BURGLARY OF VEHICLE,30.24087326,-97.78564954
78701,BURGLARY OF VEHICLE,30.26921956,-97.7370881
78753,CRIMINAL MISCHIEF,30.34887091,-97.6852326
78753,CRIMINAL MISCHIEF,30.34494574,-97.69722873
78758,BURGLARY OF VEHICLE,30.37239143,-97.71561186
78702,CRIMINAL MISCHIEF,30.26097417,-97.73478786
78704,BURGLARY OF VEHICLE,30.25011497,-97.76598324
78753,BURGLARY OF VEHICLE,30.42259535,-97.67023009
78745,FAMILY DISTURBANCE,30.21861584,-97.75763966
78758,THEFT,30.3861647,-97.69504227
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26857033,-97.7402044
78741,FAMILY DISTURBANCE,30.22536803,-97.73016851
78758,FAMILY DISTURBANCE,30.39599308,-97.72293781
78744,BURGLARY OF VEHICLE,30.1607954,-97.73366432
78704,FAMILY DISTURBANCE,30.23432644,-97.75644781
78759,CRIMINAL MISCHIEF,30.39003266,-97.75857759
78753,FAMILY DISTURBANCE,30.37603962,-97.66719534
78758,THEFT,30.39818646,-97.70508526
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31100496,-97.6659268
78702,BURGLARY OF VEHICLE,30.26383977,-97.72854505
78723,FAMILY DISTURBANCE,30.3222238,-97.68050777
78701,THEFT,30.2674676,-97.73640963
78741,BURGLARY OF VEHICLE,30.22306967,-97.74582184
78704,BURGLARY OF VEHICLE,30.25044294,-97.73857819
78741,BURGLARY OF VEHICLE,30.22417921,-97.72675476
78744,FAMILY DISTURBANCE,30.20524259,-97.75566571
78701,THEFT,30.26699374,-97.73962889
78748,THEFT,30.17408442,-97.82222659
78702,BURGLARY OF VEHICLE,30.26163227,-97.72453965
78701,THEFT,30.27411125,-97.73499511
78701,THEFT,30.27025454,-97.75005784
78758,FAMILY DISTURBANCE,30.37014982,-97.70982056
78741,CRIMINAL MISCHIEF,30.23947058,-97.73675073
78744,FAMILY DISTURBANCE,30.19079587,-97.75815968
78752,FAMILY DISTURBANCE,30.32776154,-97.70245718
78748,FAMILY DISTURBANCE,30.16630376,-97.83458602
78745,BURGLARY OF VEHICLE,30.21286433,-97.75487649
78753,BURGLARY OF VEHICLE,30.37454707,-97.68996444
78744,FAMILY DISTURBANCE,30.19009072,-97.7417503
78758,BURGLARY OF VEHICLE,30.35483508,-97.70723379
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37119483,-97.71452465
78759,CRIMINAL MISCHIEF,30.39443285,-97.75390414
78744,BURGLARY OF VEHICLE,30.19112787,-97.73091691
78704,FAMILY DISTURBANCE,30.2471136,-97.77446726
78701,THEFT,30.2670023,-97.73597856
78753,CRIMINAL MISCHIEF,30.34984466,-97.70046588
78758,BURGLARY OF VEHICLE,30.398705,-97.70381468
78704,THEFT,30.23024292,-97.76086109
78702,BURGLARY OF VEHICLE,30.27763267,-97.72908232
78745,BURGLARY OF VEHICLE,30.200441,-97.76444731
78753,THEFT,30.3391525,-97.69116892
78744,FAMILY DISTURBANCE,30.19394123,-97.76344868
78744,CRIMINAL MISCHIEF,30.21021375,-97.75381992
78723,FAMILY DISTURBANCE,30.3104736,-97.68407049
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.3691692,-97.71701881
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26797616,-97.737619
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26803915,-97.73882768
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23581427,-97.72262391
78701,THEFT,30.26735144,-97.73909331
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26780114,-97.74120096
78704,THEFT,30.25255564,-97.76453076
78701,THEFT,30.26835472,-97.73743455
78723,FAMILY DISTURBANCE,30.31712584,-97.6645339
78745,BURGLARY OF VEHICLE,30.19818386,-97.76915533
78753,FAMILY DISTURBANCE,30.36287668,-97.68088028
78704,CRIMINAL MISCHIEF,30.22898084,-97.767321
78704,BURGLARY OF VEHICLE,30.24087326,-97.78564954
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26647411,-97.73719362
78757,BURGLARY OF VEHICLE,30.34896171,-97.74014576
78701,THEFT,30.26681325,-97.73927253
78744,CRIMINAL MISCHIEF,30.20002804,-97.70694568
78701,BURGLARY OF VEHICLE,30.25680566,-97.73918023
78753,THEFT,30.33353443,-97.68668087
78759,BURGLARY OF VEHICLE,30.43109848,-97.77772661
78753,BURGLARY OF VEHICLE,30.3391525,-97.69116892
78753,BURGLARY OF VEHICLE,30.39208389,-97.68105396
78745,THEFT,30.21608023,-97.79359024
78758,FAMILY DISTURBANCE,30.35644463,-97.70404072
78753,FAMILY DISTURBANCE,30.36687004,-97.67555599
78758,FAMILY DISTURBANCE,30.36866813,-97.69831849
78753,THEFT,30.35918462,-97.68682065
78741,FAMILY DISTURBANCE,30.21848322,-97.74342702
78702,FAMILY DISTURBANCE,30.26906445,-97.71756124
78702,THEFT,30.28001259,-97.70407228
78753,THEFT,30.36000835,-97.69824109
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35791491,-97.71487253
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36000835,-97.69824109
78748,FAMILY DISTURBANCE,30.17724935,-97.82766813
78745,FAMILY DISTURBANCE,30.1876551,-97.77682704
78744,CRIMINAL MISCHIEF,30.18985882,-97.76751469
78745,THEFT,30.22214342,-97.77900835
78741,FAMILY DISTURBANCE,30.22193433,-97.73159437
78758,CRIMINAL MISCHIEF,30.40168388,-97.72674036
78758,CRIMINAL MISCHIEF,30.36933406,-97.70409848
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36034047,-97.69179053
78745,CRIMINAL MISCHIEF,30.22104201,-97.77288407
78758,BURGLARY OF VEHICLE,30.39629174,-97.72788873
78753,FAMILY DISTURBANCE,30.39438783,-97.67065387
78704,BURGLARY OF VEHICLE,30.25408628,-97.76227241
78701,THEFT,30.26699374,-97.73962889
78759,BURGLARY OF VEHICLE,30.38734159,-97.7616696
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.25888515,-97.74871773
78745,CRIMINAL MISCHIEF,30.22196403,-97.79266595
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26671007,-97.73363857
78753,CRIMINAL MISCHIEF,30.35885653,-97.68571644
78744,FAMILY DISTURBANCE,30.17933239,-97.75432456
78741,THEFT,30.2417339,-97.73524858
78702,FAMILY DISTURBANCE,30.26079634,-97.72671034
78704,BURGLARY OF VEHICLE,30.25292427,-97.76384934
78704,THEFT,30.23393567,-97.79084334
78753,FAMILY DISTURBANCE,30.39665647,-97.66375066
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.23975812,-97.76095288
78745,FAMILY DISTURBANCE,30.20227414,-97.77895425
78753,THEFT,30.35225082,-97.69282075
78704,BURGLARY OF VEHICLE,30.25461405,-97.74341465
78702,CRIMINAL MISCHIEF,30.26191477,-97.71789118
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35743179,-97.68651353
78704,BURGLARY OF VEHICLE,30.24989051,-97.73791827
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.27749594,-97.74255357
78745,FAMILY DISTURBANCE,30.21260397,-97.7901318
78741,BURGLARY OF VEHICLE,30.21866192,-97.73663239
78701,THEFT,30.26701898,-97.74495761
78701,THEFT,30.27058401,-97.74144944
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35460168,-97.68584909
78753,BURGLARY OF VEHICLE,30.35353289,-97.69270637
78759,BURGLARY OF VEHICLE,30.41726724,-97.7505354
78701,THEFT,30.26735144,-97.73909331
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.16812076,-97.74186467
78704,THEFT,30.26386181,-97.76327626
78701,BURGLARY OF VEHICLE,30.25672628,-97.73852022
78759,BURGLARY OF VEHICLE,30.4130653,-97.74796973
78745,THEFT,30.19060915,-97.77229753
78745,FAMILY DISTURBANCE,30.22637546,-97.7744276
78741,BURGLARY OF VEHICLE,30.23154682,-97.7260523
78759,CRIMINAL MISCHIEF,30.41726724,-97.7505354
78704,CRIMINAL MISCHIEF,30.22538095,-97.75214167
78702,FAMILY DISTURBANCE,30.26536735,-97.72036093
78704,THEFT,30.26386181,-97.76327626
78723,THEFT,30.29340659,-97.67817798
78744,BURGLARY OF VEHICLE,30.16358782,-97.77878351
78758,BURGLARY OF VEHICLE,30.39849477,-97.67984325
78702,BURGLARY OF VEHICLE,30.25408001,-97.70383118
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.3185291,-97.7034222
78758,BURGLARY OF VEHICLE,30.3923007,-97.70669877
78704,THEFT,30.26318696,-97.75692584
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.21263421,-97.68990158
78701,BURGLARY OF VEHICLE,30.25680566,-97.73918023
78758,THEFT,30.39818646,-97.70508526
78701,THEFT,30.26681325,-97.73927253
78701,THEFT,30.27036046,-97.75040038
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26768137,-97.7404469
78758,FAMILY DISTURBANCE,30.41191011,-97.70035419
78741,FAMILY DISTURBANCE,30.22527133,-97.72757724
78758,FAMILY DISTURBANCE,30.38406612,-97.69570878
78741,FAMILY DISTURBANCE,30.23021828,-97.73430095
78741,FAMILY DISTURBANCE,30.22823533,-97.73294807
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.2344291,-97.72969939
78759,BURGLARY OF VEHICLE,30.38738221,-97.7619128
78702,FAMILY DISTURBANCE,30.26153684,-97.69823876
78758,FAMILY DISTURBANCE,30.36641431,-97.70200859
78723,FAMILY DISTURBANCE,30.30642702,-97.66943555
78748,FAMILY DISTURBANCE,30.17724606,-97.8225876
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.39277152,-97.71789805
78758,FAMILY DISTURBANCE,30.36948655,-97.69959977
78745,THEFT,30.20871503,-97.81727956
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35831527,-97.71508367
78753,FAMILY DISTURBANCE,30.39438783,-97.67065387
78753,FAMILY DISTURBANCE,30.34950001,-97.69667616
78757,BURGLARY OF VEHICLE,30.36280328,-97.7201792
78753,THEFT,30.37632545,-97.68510994
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37699184,-97.71085251
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26435664,-97.73680064
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.3691692,-97.71701881
78759,BURGLARY OF VEHICLE,30.41726724,-97.7505354
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.20524259,-97.75566571
78757,BURGLARY OF VEHICLE,30.33723852,-97.74307996
78753,BURGLARY OF VEHICLE,30.40907805,-97.67770513
78753,BURGLARY OF VEHICLE,30.407014,-97.66862336
78701,CRIMINAL MISCHIEF,30.26252953,-97.74191913
78702,BURGLARY OF VEHICLE,30.26264297,-97.73123242
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.15957223,-97.77588295
78704,FAMILY DISTURBANCE,30.24184309,-97.7575428
78758,FAMILY DISTURBANCE,30.37378575,-97.71264307
78702,BURGLARY OF VEHICLE,30.26773694,-97.72813572
78752,FAMILY DISTURBANCE,30.33173988,-97.6883503
78702,CRIMINAL MISCHIEF,30.25490334,-97.73095311
78702,CRIMINAL MISCHIEF,30.26084984,-97.72515009
78748,FAMILY DISTURBANCE,30.17368492,-97.8063974
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.1800414,-97.75306788
78704,BURGLARY OF VEHICLE,30.26278314,-97.76201546
78745,CRIMINAL MISCHIEF,30.2134554,-97.76293585
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.2458725,-97.76755638
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.38768686,-97.65014464
78702,BURGLARY OF VEHICLE,30.26084984,-97.72515009
78704,BURGLARY OF VEHICLE,30.2373859,-97.74150737
78702,FAMILY DISTURBANCE,30.26844444,-97.69723906
78753,FAMILY DISTURBANCE,30.344537,-97.70156523
78753,FAMILY DISTURBANCE,30.37580571,-97.68764603
78759,BURGLARY OF VEHICLE,30.41575816,-97.745527
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19775264,-97.73683977
78744,CRIMINAL MISCHIEF,30.1877703,-97.74627961
78758,FAMILY DISTURBANCE,30.36794153,-97.71508242
78753,FAMILY DISTURBANCE,30.41431827,-97.67840489
78744,FAMILY DISTURBANCE,30.1855788,-97.75025439
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33049754,-97.72314995
78753,FAMILY DISTURBANCE,30.35797494,-97.68364744
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22935836,-97.72771402
78741,BURGLARY OF VEHICLE,30.21866192,-97.73663239
78744,FAMILY DISTURBANCE,30.18333632,-97.75880801
78723,THEFT,30.28465433,-97.70188594
78757,BURGLARY OF VEHICLE,30.34896171,-97.74014576
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33373931,-97.70560121
78744,CRIMINAL MISCHIEF,30.21771649,-97.68974982
78745,FAMILY DISTURBANCE,30.19084138,-97.77786348
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.37919124,-97.67300854
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.22753741,-97.77463118
78704,BURGLARY OF VEHICLE,30.26167694,-97.7691229
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.25571164,-97.76254277
78701,BURGLARY OF VEHICLE,30.26854292,-97.73939399
78704,BURGLARY OF VEHICLE,30.25571164,-97.76254277
78753,BURGLARY OF VEHICLE,30.39780089,-97.65492068
78745,BURGLARY OF VEHICLE,30.19060915,-97.77229753
78723,FAMILY DISTURBANCE,30.3073828,-97.70923831
78741,THEFT,30.22863192,-97.70615517
78704,FAMILY DISTURBANCE,30.23427769,-97.74217043
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.22637546,-97.7744276
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26612288,-97.73411381
78704,BURGLARY OF VEHICLE,30.22235873,-97.74888756
78759,BURGLARY OF VEHICLE,30.4130653,-97.74796973
78723,THEFT,30.30465559,-97.6841573
78704,CRIMINAL MISCHIEF,30.25595222,-97.76068935
78704,THEFT,30.247493,-97.77033269
78748,FAMILY DISTURBANCE,30.17777957,-97.82651479
78741,CRIMINAL MISCHIEF,30.22170466,-97.73477706
78701,THEFT,30.27036046,-97.75040038
78723,CRIMINAL MISCHIEF,30.3222238,-97.68050777
78704,THEFT,30.23282024,-97.79242787
78702,CRIMINAL MISCHIEF,30.26745206,-97.73238921
78702,FAMILY DISTURBANCE,30.26067926,-97.72055751
78744,FAMILY DISTURBANCE,30.15957223,-97.77588295
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31665034,-97.66441708
78723,THEFT,30.30465559,-97.6841573
78741,FAMILY DISTURBANCE,30.23318516,-97.74009977
78741,BURGLARY OF VEHICLE,30.24347141,-97.72722551
78759,CRIMINAL MISCHIEF,30.39403229,-97.74671292
78757,BURGLARY OF VEHICLE,30.33869888,-97.74348466
78723,THEFT,30.30465559,-97.6841573
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22823533,-97.73294807
78745,BURGLARY OF VEHICLE,30.21190923,-97.77128315
78744,BURGLARY OF VEHICLE,30.18669219,-97.75814874
78723,FAMILY DISTURBANCE,30.30465559,-97.6841573
78753,CRIMINAL MISCHIEF,30.37919146,-97.66110952
78741,BURGLARY OF VEHICLE,30.24347141,-97.72722551
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31954409,-97.70329309
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36794153,-97.71508242
78702,THEFT,30.27270295,-97.72483619
78757,BURGLARY OF VEHICLE,30.3560522,-97.72644806
